,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1494,6/21/2020 20:50,4.89042E+18,fraud_Stoltenberg-Beatty,shopping_pos,8.69,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,4/30/1979,8d67b8382bb6a76f1349b6043e981757,1371847823,39.212648,-121.399952,0
1495,6/21/2020 20:50,6.54473E+15,"fraud_Medhurst, Cartwright and Ebert",personal_care,113.01,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,2/8/1982,133f3647b433b2bbc1dbd47e448ffb46,1371847856,41.627631,-87.272488,0
1496,6/21/2020 20:51,2.13155E+14,fraud_Nader-Maggio,personal_care,68.31,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,2/10/1982,fe945d0fcf5576f8c7cade3121906eb0,1371847860,38.147991,-86.300847,0
1497,6/21/2020 20:51,4.837E+15,"fraud_Nicolas, Hills and McGlynn",entertainment,82.62,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,4/12/1979,a0ce2afa56a62aa3789026cd66883594,1371847878,45.586584,-86.406962,0
1498,6/21/2020 20:51,4.57064E+15,fraud_Kihn-Fritsch,food_dining,31.13,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,4/9/1988,fde6c61b1d50bb9adb175d8c4010a3ad,1371847892,28.807963,-80.37734,0
1499,6/21/2020 20:52,5.81686E+11,fraud_Bechtelar-Rippin,food_dining,25.05,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,7/28/1973,3152da55ef21b7429cbfba810c4cab86,1371847932,41.682341,-80.118964,0
1500,6/21/2020 20:52,3.76445E+14,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,7.1,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,2/11/1982,b925e375b0737447a7b98b6b31bd0580,1371847938,41.950841,-100.341086,0
1501,6/21/2020 20:52,4.79263E+18,"fraud_Hettinger, McCullough and Fay",home,28.98,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,10/1/1978,5a796c4d741881585fd76ebd54df9ba6,1371847942,38.553479,-95.138235,0
1502,6/21/2020 20:52,1.80031E+14,"fraud_Streich, Rolfson and Wilderman",kids_pets,80.71,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1/5/1972,d06ada68b973426bdd46c524f834ff04,1371847961,29.850269,-88.214923,0
1503,6/21/2020 20:52,4.31137E+18,fraud_Berge-Hills,kids_pets,11.96,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,9/21/1969,b6853ffe08d41b2f4328cb493d1bb4fd,1371847961,40.719444,-102.704935,0
1504,6/21/2020 20:52,4.50145E+15,fraud_Lubowitz-Walter,kids_pets,42.52,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.329,-98.0837,52,Bookseller,5/22/1990,c5501e881e6677163dc2319b5f3a93a4,1371847967,46.162237,-98.14861,0
1505,6/21/2020 20:52,2.26822E+15,"fraud_Metz, Russel and Metz",kids_pets,34.24,Peggy,Berry,F,517 Vasquez Lodge,Vancouver,WA,98665,45.6892,-122.6616,299480,Teaching laboratory technician,1/2/1985,4fadc18e895e07c7aa147836d176698f,1371847968,46.083841,-122.979189,0
1506,6/21/2020 20:53,6.50131E+15,fraud_Prosacco LLC,personal_care,17.28,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",5/5/1987,90b6b68e49199cf626c38edc1313875c,1371847981,31.275779,-103.163066,0
1507,6/21/2020 20:53,3.5652E+15,"fraud_Schiller, Blanda and Johnson",home,60.49,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",9/15/1950,116fb97955f665d49d7546f064bb7d81,1371848017,41.019419,-93.39263,0
1508,6/21/2020 20:54,4.23944E+12,fraud_Kerluke-Abshire,shopping_net,3.14,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",10/4/1991,92624f43391e32278f2fd55509f3d819,1371848075,38.374774,-77.812284,0
1509,6/21/2020 20:54,2.13181E+14,"fraud_Haley, Batz and Auer",health_fitness,20.62,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1/15/1951,9857c8a4bb80fc6aab44937e6dc22489,1371848093,40.619255,-124.802922,0
1510,6/21/2020 20:55,2.26674E+15,fraud_Kihn-Fritsch,food_dining,161.58,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,7/25/1972,1eb12cd03a9c632573a767f212566057,1371848129,34.865258,-87.018181,0
1511,6/21/2020 20:55,3.03641E+13,fraud_Fisher-Schowalter,shopping_net,7.62,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,2/5/1982,741c4f656e74d8d83982ee6c82f51197,1371848145,35.765603,-95.975453,0
1512,6/21/2020 20:55,4.18653E+12,fraud_Rau-Robel,kids_pets,138.91,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,11/10/1966,49b115ab9e484d75f5aba288438d92b9,1371848159,32.806983,-80.599307,0
1513,6/21/2020 20:56,4.45195E+15,fraud_Kulas Group,health_fitness,74.82,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,7/30/1980,96907503f43cbeedc9145ef4bde26a6b,1371848177,34.020634,-101.289521,0
1514,6/21/2020 20:56,3.5492E+15,"fraud_Haley, Batz and Auer",health_fitness,9.11,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,4/2/1933,59a9f28cb7e25f05fba34325b5b56b88,1371848178,43.010912,-69.54695,0
1515,6/21/2020 20:56,4.1781E+15,fraud_Kilback and Sons,entertainment,92.98,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",3/29/1981,c64bc505b3aae1a48279b2b9a98d67fe,1371848204,42.708637,-86.732191,0
1516,6/21/2020 20:56,4.47432E+15,fraud_Klein Group,entertainment,16.28,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,9/9/1927,434b334b66928bc50156098144457d7e,1371848208,37.446521,-120.075706,0
1517,6/21/2020 20:56,4.63533E+15,fraud_Stamm-Witting,shopping_net,122.55,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,7/10/1983,e6dab26483c08e98841d141b4de2dd11,1371848215,38.547926,-77.293061,0
1518,6/21/2020 20:57,3.58275E+15,fraud_Schuppe LLC,entertainment,92.07,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,8/8/1966,cf65db22cc0139fe97f0a807b5144c24,1371848254,33.857656,-92.794284,0
1519,6/21/2020 20:58,1.80067E+14,fraud_Daugherty LLC,kids_pets,125.86,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",1/20/1992,e8e71e53a09dbe86f2448e36096f09e1,1371848300,41.006846,-87.534039,0
1520,6/21/2020 20:58,3.48379E+14,"fraud_Reichel, Bradtke and Blanda",travel,1.19,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,1/23/1957,56c3eec382f49f1d15c13c1a2b137295,1371848301,28.920597,-79.91834,0
1521,6/21/2020 20:59,3.45389E+14,fraud_Auer LLC,personal_care,2.31,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,5/19/1984,aafdb9cd7d1ec8294de2594d8843f172,1371848373,34.135379,-90.543477,0
1522,6/21/2020 20:59,6.01138E+15,fraud_Baumbach Ltd,personal_care,7.35,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,7/13/1973,d45ae7b12c5faf60210954847454e4a2,1371848384,41.735554,-103.910692,0
1523,6/21/2020 21:00,3.73905E+14,fraud_Abshire PLC,entertainment,88.1,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,11/12/1970,d06c874d554a13e73e1f52e0673e9f3d,1371848403,32.742104,-98.501284,0
1524,6/21/2020 21:00,4.1781E+15,fraud_Brown Inc,kids_pets,44.6,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",3/29/1981,1baad8c4cbba6a5a55b2153b29c1ad23,1371848414,41.734632,-86.100828,0
1525,6/21/2020 21:00,4.99811E+15,fraud_Gulgowski LLC,home,49.04,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,11/18/1987,545b9768a661570ded1d54fcbc08dfbf,1371848450,39.255565,-93.878308,0
1526,6/21/2020 21:00,2.13126E+14,"fraud_O'Reilly, Mohr and Purdy",home,90.01,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,9/12/1931,0d14231621252a5ddb24ecd4f104fd8d,1371848457,41.878783,-75.224355,0
1527,6/21/2020 21:01,2.13196E+14,fraud_Greenholt Ltd,health_fitness,9.42,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,7/24/1969,f7bf00a6935287899ce653d3bd9c427a,1371848503,41.581046,-92.868735,0
1528,6/21/2020 21:01,4.65849E+15,fraud_Kilback and Sons,entertainment,88.68,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,11/4/1945,fe2c7c3096fcddf1ea31d2ca4b819a2e,1371848519,40.052442,-79.484884,0
1529,6/21/2020 21:02,2.13186E+14,"fraud_Hermiston, Russel and Price",food_dining,187.57,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,9/13/1972,520a952b69803e2564cceb97e1d01d26,1371848523,41.482347,-79.134689,0
1530,6/21/2020 21:02,6.51135E+15,fraud_Ziemann-Waters,health_fitness,174.45,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,8/24/1946,e9d7ed23610d3b66dfc6e467e24ba107,1371848537,39.075502,-114.655386,0
1531,6/21/2020 21:02,1.80048E+14,fraud_Schimmel-Olson,kids_pets,40.3,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,7/19/1974,2da64fee3dfebadab6315e4e5bbe5d00,1371848538,40.788202,-73.560584,0
1532,6/21/2020 21:02,3.50151E+15,fraud_Thiel PLC,misc_pos,15.76,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1/2/1979,1041a2b20be7d2b8096abb344c7835d7,1371848544,26.588251,-82.682448,0
1533,6/21/2020 21:03,4.72724E+15,fraud_Leffler-Goldner,personal_care,45.46,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,5/30/1929,cabe22685c60b5ca42a7b29dbfe7aba3,1371848585,31.590384,-87.685622,0
1534,6/21/2020 21:03,6.59325E+15,fraud_Kub-Heaney,health_fitness,15.33,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.276,26551,Paramedic,1/4/1977,ff07efacd704a2a1a304618d7cd2a6e6,1371848601,26.08704,-80.822689,0
1535,6/21/2020 21:03,3.5239E+15,fraud_Wiza LLC,misc_pos,14.96,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",11/9/1990,36cdb0d155e0651f71ba9012ea21021a,1371848628,40.311672,-74.428086,0
1536,6/21/2020 21:03,2.13127E+14,fraud_Berge-Ullrich,home,27.91,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1/28/1971,111433342eb632458358fffd6e15e092,1371848629,27.834364,-100.339122,0
1537,6/21/2020 21:03,4.5506E+15,fraud_Wilkinson LLC,personal_care,13.14,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,5/29/1968,be5e0449652157589bf585a5305341bd,1371848635,40.991905,-82.842356,0
1538,6/21/2020 21:03,2.13126E+14,"fraud_Hauck, Dietrich and Funk",kids_pets,2.78,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,9/12/1931,23fa0243090357e5b945fdce384ca19c,1371848635,42.596354,-73.975638,0
1539,6/21/2020 21:04,3.59622E+15,fraud_Ziemann-Waters,health_fitness,35.98,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,3/25/1988,7cf22b63fcd2b1d1bcdb66998713b65f,1371848672,40.546577,-92.794879,0
1540,6/21/2020 21:05,3.01437E+13,fraud_Reichert-Weissnat,travel,3.01,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1/6/1942,0f68be77a8ceee11d89366df8881c803,1371848713,49.034257,-95.816929,0
1541,6/21/2020 21:05,4.17395E+15,fraud_Turner and Sons,shopping_pos,6.7,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,f10cbc9c3e43cc2ce87acfe478aef25d,1371848756,40.19691,-74.20443,0
1542,6/21/2020 21:06,3.55363E+15,fraud_Altenwerth-Kilback,home,74.69,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",9/1/1984,99b7c1e88895a58743fe8546bb016305,1371848762,49.232908,-123.178475,0
1543,6/21/2020 21:06,3.54008E+15,fraud_Williamson LLC,misc_pos,3.24,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1/27/1987,a1196a9369e1e286d69fdf211f4351c3,1371848808,43.722861,-94.268136,0
1544,6/21/2020 21:07,3.77655E+14,"fraud_Graham, Hegmann and Hammes",food_dining,58.17,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",2/22/1969,381f06e3879b7e66de742637cc38ed48,1371848823,36.467229,-84.308468,0
1545,6/21/2020 21:07,3.52182E+15,fraud_Connelly PLC,food_dining,61.77,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,8/27/1978,31fa42ba5d8e13e2fccd48ebdced1ceb,1371848828,39.865006,-104.810973,0
1546,6/21/2020 21:07,4.25407E+15,fraud_Erdman-Schaden,personal_care,2.84,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956,371d389a6a262c8f2c7a2bd09fc5de1a,1371848865,41.825931,-78.712765,0
1547,6/21/2020 21:08,4.90885E+15,fraud_Weimann-Lockman,kids_pets,157.86,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",7/24/1992,3a56be04a377ffa51a492a233af3feff,1371848906,32.725367,-96.407681,0
1548,6/21/2020 21:09,3.02305E+13,fraud_Stoltenberg-Beatty,shopping_pos,129.11,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,5/18/1974,2411020e8627783ed172b90d499a00ac,1371848987,41.738116,-77.195162,0
1549,6/21/2020 21:10,4.40001E+18,fraud_Hamill-D'Amore,health_fitness,73.63,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",9/15/1980,f298af8e0bed3083faff21f62a37561d,1371849011,41.756857,-98.630433,0
1550,6/21/2020 21:10,3.7252E+14,fraud_Erdman-Ebert,personal_care,3.78,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2/20/2000,bee25945e4f97e4b976c7d85db2fc0e1,1371849011,48.477919,-92.974558,0
1551,6/21/2020 21:10,1.80047E+14,"fraud_Hahn, Douglas and Schowalter",travel,9.88,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,6/30/1963,ce8966c9657707430e6336f3300a92a9,1371849013,41.563368,-81.315864,0
1552,6/21/2020 21:10,3.56226E+15,"fraud_Schroeder, Hauck and Treutel",entertainment,67.47,Anthony,Velasquez,M,609 Hunt Grove,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",3/17/1967,58cfcc82c6fcfa247388ae87b8dbf314,1371849043,38.580739,-85.675409,0
1553,6/21/2020 21:10,4.90663E+18,fraud_Waelchi-Wolf,kids_pets,206.59,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,2/13/1987,17a21d002e2f82c6b9ef9ab730f521f2,1371849046,25.245577,-81.290185,0
1554,6/21/2020 21:12,3.56384E+15,"fraud_Walter, Hettinger and Kessler",personal_care,14.73,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),7/17/1977,e64196fd8d5bc643d6de957268079bf6,1371849131,44.369563,-122.185256,0
1555,6/21/2020 21:12,6.30442E+11,fraud_Abbott-Steuber,personal_care,66.64,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,7/26/1965,68bb1717f6a84ba02c105d677121b7a1,1371849139,32.678647,-98.833272,0
1556,6/21/2020 21:12,6.30425E+11,fraud_Eichmann-Kilback,home,19.42,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,8/29/1981,d93fe84e4b597517cb40b76cfe6c518a,1371849144,39.65299,-78.91994,0
1557,6/21/2020 21:12,3.5469E+15,"fraud_Roberts, Ryan and Smith",personal_care,9.31,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,5/30/1956,e8bb7d554960f049c36bf725f3b09c0c,1371849165,30.985392,-96.388375,0
1558,6/21/2020 21:12,3.53113E+15,fraud_Johnston-Casper,travel,8.3,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",7/13/1975,713df4791af9eae89d67283b25ea1575,1371849166,43.724304,-72.816289,0
1559,6/21/2020 21:13,3.57643E+15,fraud_Jakubowski Group,food_dining,76.69,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,10/24/1981,c3994191b9542e9ed53cb850a60d2c68,1371849198,33.07093,-112.201449,0
1560,6/21/2020 21:13,4.0666E+12,"fraud_Langosh, Wintheiser and Hyatt",food_dining,85.97,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,3/7/1931,11fcbec576d87825eb9586799fc844dc,1371849217,37.184552,-81.990668,0
1561,6/21/2020 21:14,6.7591E+11,fraud_Kutch-Ferry,home,1.96,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,3/16/1964,9ab5275d5d9108805c123cd0cec8faa4,1371849240,41.523107,-73.24874,0
1562,6/21/2020 21:14,3.75083E+14,fraud_Gaylord-Powlowski,home,45.73,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",12/14/1976,3f6efc31deb391e9693079a0adc8ba06,1371849279,47.000728,-96.985977,0
1563,6/21/2020 21:14,3.54461E+15,fraud_Wilkinson PLC,kids_pets,109.79,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,5/7/1952,086496f27a8cd96815122bf6e7e50585,1371849282,37.778486,-90.336469,0
1564,6/21/2020 21:14,2.13155E+14,fraud_Bogisich-Weimann,kids_pets,55.94,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,2/10/1982,6f0818996e451aca47757649bf7d3972,1371849287,38.827123,-86.011313,0
1565,6/21/2020 21:15,3.43746E+14,fraud_Conroy-Emard,food_dining,32.98,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",10/11/1975,063188c8a0a6964103431105551af54e,1371849301,45.614289,-85.37772,0
1566,6/21/2020 21:15,6.39024E+11,"fraud_Streich, Dietrich and Barton",shopping_net,1.68,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,6/5/1991,a189fec5bd2946652dcc8ea9b4e4afe0,1371849307,44.661551,-75.668942,0
1567,6/21/2020 21:15,6.01137E+15,fraud_Connelly-Carter,home,240.96,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,9/15/1988,c6558ba4c9a96fec2db6990d120fafb1,1371849311,41.373884,-82.171503,0
1568,6/21/2020 21:16,5.45678E+15,"fraud_Fadel, Mertz and Rippin",entertainment,2.64,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,5/25/1954,6db0491d8e5dbe0abed836844f02af8c,1371849366,41.981028,-79.003613,0
1569,6/21/2020 21:16,3.4236E+14,"fraud_Konopelski, Schneider and Hartmann",food_dining,48.76,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,6/9/1970,3826f0905adbf81c8999020b7b18d1ce,1371849396,42.363271,-75.090221,0
1570,6/21/2020 21:17,3.59074E+15,fraud_Wilkinson Ltd,entertainment,75.16,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",12/20/1975,dced752533d10bd29b0254f927e0e96e,1371849430,33.674494,-92.839316,0
1571,6/21/2020 21:17,3.51867E+15,fraud_Johns-Hoeger,entertainment,127.56,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,11/12/1996,9318631f9549f55c04e2906b866d2bd8,1371849445,38.62695,-84.296507,0
1572,6/21/2020 21:18,2.72043E+15,fraud_Friesen Inc,shopping_pos,4.78,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",8/22/1997,7e165afbb14a6d72cf85cb691d3a0f0c,1371849486,45.056839,-70.741399,0
1573,6/21/2020 21:18,6.76195E+11,"fraud_Hoppe, Harris and Bednar",entertainment,3.98,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",7/24/1983,b2dc856854ab8233805e9f16d1dad933,1371849503,29.948751,-96.017427,0
1574,6/21/2020 21:18,4.12803E+15,fraud_Ruecker-Mayert,kids_pets,136.23,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,10/18/1953,8242f363821b01e5b4d553d35b1f90ac,1371849510,39.675805,-82.38527,0
1575,6/21/2020 21:18,3.00268E+13,fraud_Morissette PLC,shopping_pos,128.46,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,9/3/1979,e25ce24be3be6faa1d9295c1a45fe791,1371849515,33.428652,-91.907124,0
1576,6/21/2020 21:19,3.54511E+15,fraud_Osinski Inc,personal_care,3.77,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,3/5/1999,d57efb183e5f3375d19e0e89b0a6bc5e,1371849565,32.800321,-89.662722,0
1577,6/21/2020 21:19,3.59074E+15,fraud_Terry-Huel,shopping_net,28.33,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",12/20/1975,320ef5f90f07843f4f19ad54584dae89,1371849572,34.506443,-93.096195,0
1578,6/21/2020 21:19,6.53844E+15,fraud_Keeling-Crist,misc_pos,130.81,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,9/22/1997,6e565dd0e366c5ce91a66e30596c1e98,1371849584,42.181833,-79.420852,0
1579,6/21/2020 21:20,4.49745E+18,"fraud_Zboncak, Rowe and Murazik",shopping_net,1.53,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",11/20/1992,164c74c308e19a11e30e86b87fea531c,1371849637,33.286865,-92.714875,0
1580,6/21/2020 21:21,4.97223E+15,fraud_Haag-Blanda,food_dining,25.18,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,4/8/1960,d7b717428cbfaef71125a7fa04f49b6b,1371849661,34.854768,-96.321945,0
1581,6/21/2020 21:21,6.30425E+11,fraud_Gleason-Macejkovic,shopping_net,4.09,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,8/29/1981,083526a9703281bb6a001c7b028328e7,1371849664,38.210187,-79.072558,0
1582,6/21/2020 21:21,3.58601E+15,fraud_Hickle Group,shopping_pos,2.53,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,2/29/1984,0f78d2cb30ae11d18c5b0e8c2f0b3845,1371849672,46.793141,-121.89315,0
1583,6/21/2020 21:22,4.95683E+18,"fraud_McLaughlin, Armstrong and Koepp",travel,3.07,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,12/21/1980,2a98637af783dde523344cc0dfccb8cd,1371849728,40.581784,-75.108073,0
1584,6/21/2020 21:22,2.13161E+14,fraud_Bode-Schuster,kids_pets,59.92,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,2/9/1963,8ca89d0a268ec1b8a6180a47879cf3dd,1371849736,33.38423,-85.776724,0
1585,6/21/2020 21:22,3.85805E+13,fraud_Kutch-Ferry,home,143.9,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,5/13/1968,b1eafe72c4c2b6dc36ac0e861c117f9e,1371849741,48.389745,-102.538098,0
